reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-5.265839652272447 kilojoule / mole	-5.265839652272447 kilojoule / mole	-43.06543359117318 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-14.6695756022475 kilojoule / mole	2.4452619324735334 kilojoule / mole	-19.89898542638446 kilojoule / mole	0.10703
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	18.88721404343477 kilojoule / mole	18.88721404343477 kilojoule / mole	-19.8989854262361 kilojoule / mole	0.10703
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-14.274815123511692 kilojoule / mole	-14.274815123511692 kilojoule / mole	-42.67975082547242 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.403789422962692 kilojoule / mole	-23.403789422962692 kilojoule / mole	-29.289600516521055 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.86513628681946 kilojoule / mole	-6.86513628681946 kilojoule / mole	-19.898985426397477 kilojoule / mole	0.10703
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.756130241745495 kilojoule / mole	-54.451950880615755 kilojoule / mole	-54.451950880615755 kilojoule / mole	-38.75722285600426 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.183111131227875 kilojoule / mole	2.9207979487240014 kilojoule / mole	2.9207979487240014 kilojoule / mole	-19.89898542513728 kilojoule / mole	0.13653
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	7.950458897562759 kilojoule / mole	-9.164378637158276 kilojoule / mole	-33.162617359685385 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-11.313467951845634 kilojoule / mole	-11.313467951845634 kilojoule / mole	-19.89898542361456 kilojoule / mole	0.27119
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-5.664719521392109 kilojoule / mole	-5.664719521392109 kilojoule / mole	-19.8989854236134 kilojoule / mole	0.27119
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.536997625113163 kilojoule / mole	-8.57783990960787 kilojoule / mole	-20.739987862438312 kilojoule / mole	0.0
