reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	7.25376991854278 kilojoule / mole	7.25376991854278 kilojoule / mole	-23.639449781753726 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569715 kilojoule / mole	25.616191748238606 kilojoule / mole	25.616191748238606 kilojoule / mole	-16.85988404406914 kilojoule / mole	0.02475
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	8.691766158033818 kilojoule / mole	8.691766158033818 kilojoule / mole	-18.200751874865055 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	19.410962837089848 kilojoule / mole	19.410962837089848 kilojoule / mole	-16.85988404683424 kilojoule / mole	0.02899
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-9.092855329655881 kilojoule / mole	-9.092855329655881 kilojoule / mole	-27.34838928530241 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	3.33333 millimolar / second	-61.21694462493679 kilojoule / mole	-59.131691611991336 kilojoule / mole	-59.131691611991336 kilojoule / mole	-48.98023965146024 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.273494592932483 kilojoule / mole	19.273494592932483 kilojoule / mole	-18.87449917358131 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.32614893702126 kilojoule / mole	-39.29957455086442 kilojoule / mole	-22.18473701614339 kilojoule / mole	-19.127814766511108 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-13.696392765136219 kilojoule / mole	-13.696392765136219 kilojoule / mole	-16.85988404437507 kilojoule / mole	0.02475
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	-6.76130097762362 kilojoule / mole	-6.76130097762362 kilojoule / mole	-16.859883996581384 kilojoule / mole	0.21501
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-0.7476502281201618 kilojoule / mole	-0.7476502281201618 kilojoule / mole	-21.989280561150228 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-26.240987557816062 kilojoule / mole	-26.240987557816062 kilojoule / mole	-20.365607268934255 kilojoule / mole	0.0
GAPOXNPHOSPHN-RXN	C00004 + C00080 + C00236 = C00003 + C00009 + C00118	3.33333 millimolar / second	-4.602711492658358 kilojoule / mole	-4.626145163993159 kilojoule / mole	-21.74098269871419 kilojoule / mole	-26.96372928440982 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	5.959897873792569 kilojoule / mole	5.959897873792569 kilojoule / mole	-16.859883996889018 kilojoule / mole	0.21847
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	3.33333 millimolar / second	-2.183111131228017 kilojoule / mole	-11.478683499337581 kilojoule / mole	-11.478683499337581 kilojoule / mole	-19.406552560599714 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.171289290895133 kilojoule / mole	-12.943548243825902 kilojoule / mole	-16.859883996976386 kilojoule / mole	0.21501
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.57974712803911 kilojoule / mole	-19.464909593318076 kilojoule / mole	-16.859883997274896 kilojoule / mole	0.21501
ASPARTASE-RXN	C00049 = C00014 + C00122	3.33333 millimolar / second	13.197966369162486 kilojoule / mole	13.17012096484427 kilojoule / mole	-3.9447165698767637 kilojoule / mole	-20.05160797363818 kilojoule / mole	0.0
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799179 kilojoule / mole	4.735411919302794 kilojoule / mole	4.735411919302794 kilojoule / mole	-16.859884048065123 kilojoule / mole	0.02899
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	5.143214206048443 kilojoule / mole	-11.97162332867259 kilojoule / mole	-16.859884048423382 kilojoule / mole	0.02899
