reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.77898259934968 kilojoule / mole	-23.66414506462865 kilojoule / mole	-19.70360397830347 kilojoule / mole	0.0
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.6799595033759545 kilojoule / mole	-6.6799595033759545 kilojoule / mole	-37.85628041351914 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.085904630000915 kilojoule / mole	-4.971067095279881 kilojoule / mole	10.03025567160294 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548877 kilojoule / mole	-25.340572742321722 kilojoule / mole	-8.22573520760069 kilojoule / mole	1.9013123138262475 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.107417015658265 kilojoule / mole	-5.107417015658265 kilojoule / mole	-34.91016621481062 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.7500052905052925 kilojoule / mole	3.7500052905052925 kilojoule / mole	14.601463358068784 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.313806099952405 kilojoule / mole	-23.313806099952405 kilojoule / mole	6.244375961861917 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.571516194760434 kilojoule / mole	34.10835774116467 kilojoule / mole	34.10835774116467 kilojoule / mole	16.27940211567341 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	3.33333 millimolar / second	5.6888721975165595 kilojoule / mole	5.627709316306285 kilojoule / mole	5.627709316306285 kilojoule / mole	8.353211956963971 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.20180363413033 kilojoule / mole	-62.91282048921632 kilojoule / mole	-80.02765802393735 kilojoule / mole	-74.8228047204582 kilojoule / mole	0.0
