reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	3.33333 millimolar / second	-39.850515858687686 kilojoule / mole	-46.46270215392511 kilojoule / mole	-29.34786461920407 kilojoule / mole	-43.39061138506243 kilojoule / mole	0.0
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713944315 kilojoule / mole	-49.190326831867 kilojoule / mole	-32.075489297145964 kilojoule / mole	-46.064403234898236 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	24.67503966417524 kilojoule / mole	24.67503966417524 kilojoule / mole	-2.8205510716603293 kilojoule / mole	0.05556
RXN-12957	C00028 + C00527 = C00030 + C02411	3.33333 millimolar / second	-4.271996296595717 kilojoule / mole	8.134405062122 kilojoule / mole	8.134405062122 kilojoule / mole	-2.8205510497121473 kilojoule / mole	0.11111
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-25.39570879363228 kilojoule / mole	-25.39570879363228 kilojoule / mole	-21.350809157289483 kilojoule / mole	0.0
D-2-HYDROXY-ACID-DEHYDROGENASE-RXN	C00022 + C00030 = C00028 + C00256	3.33333 millimolar / second	39.843267239049524 kilojoule / mole	19.532460330532373 kilojoule / mole	19.532460330532373 kilojoule / mole	-2.8205510497120976 kilojoule / mole	0.11111
LACCOA-RXN	C00100 + C00256 = C00163 + C00827	3.33333 millimolar / second	-12.743669240302523 kilojoule / mole	-3.467055916646334 kilojoule / mole	-3.467055916646334 kilojoule / mole	-3.054595859550659 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-2.820551070502317 kilojoule / mole	0.11111
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-1.789177081360288 kilojoule / mole	-1.789177081360288 kilojoule / mole	-2.8205510704900334 kilojoule / mole	0.11111
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	3.33333 millimolar / second	0.38238536041001225 kilojoule / mole	0.4227174864245746 kilojoule / mole	0.4227174864245746 kilojoule / mole	-8.439585144540207 kilojoule / mole	0.0
LACTOYL-COA-DEHYDRATASE-RXN	C00827 = C00001 + C00894	3.33333 millimolar / second	2.0922651977497964 kilojoule / mole	3.4382882090665934 kilojoule / mole	3.4382882090665934 kilojoule / mole	-3.0684647936894303 kilojoule / mole	0.0
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	3.33333 millimolar / second	4.271996296595717 kilojoule / mole	1.9864116541904244 kilojoule / mole	1.9864116541904244 kilojoule / mole	-2.820551049781216 kilojoule / mole	0.11111
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	5.063933073287244 kilojoule / mole	-12.05090446143379 kilojoule / mole	-2.820551071667796 kilojoule / mole	0.05556
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.866210777065648 kilojoule / mole	-8.866210777065648 kilojoule / mole	-14.41612664849432 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-2.820551070508113 kilojoule / mole	0.11111
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-2.820551070498419 kilojoule / mole	0.11111
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.853617107743773 kilojoule / mole	-10.71650488818829 kilojoule / mole	-10.71650488818829 kilojoule / mole	-15.422951354392787 kilojoule / mole	0.0
PROPANOATECOA-LIGASE-RXN	C00002 + C00010 + C00163 = C00008 + C00009 + C00100	3.33333 millimolar / second	11.805902603180975 kilojoule / mole	12.704873743166756 kilojoule / mole	12.704873743166756 kilojoule / mole	-3.060894757725832 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-5.364141604754502 kilojoule / mole	-5.364141604754502 kilojoule / mole	-2.820551049781213 kilojoule / mole	0.11111
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426032 kilojoule / mole	10.796976481126578 kilojoule / mole	-6.317861053594457 kilojoule / mole	-22.384126246148753 kilojoule / mole	0.0
