reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-31.50717866986906 kilojoule / mole	-31.50717866986906 kilojoule / mole	-27.361376608333686 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	26.378730003096088 kilojoule / mole	26.378730003096088 kilojoule / mole	-16.43945347782102 kilojoule / mole	0.04898
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	23.713312908294604 kilojoule / mole	23.713312908294604 kilojoule / mole	-17.90777861415743 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-12.42468890389379 kilojoule / mole	-12.42468890389379 kilojoule / mole	-33.00129653477834 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	3.33333 millimolar / second	-61.21694462493679 kilojoule / mole	-60.14157370446434 kilojoule / mole	-60.14157370446434 kilojoule / mole	-38.94288889661287 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	3.33333 millimolar / second	3.4300285975664337 kilojoule / mole	3.4409807382104094 kilojoule / mole	3.4409807382104094 kilojoule / mole	-17.27839657832978 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	-5.097168477558759 kilojoule / mole	-5.097168477558759 kilojoule / mole	-16.439453477086857 kilojoule / mole	0.18877
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411733164 kilojoule / mole	-1.3032199168806664 kilojoule / mole	-1.3032199168806664 kilojoule / mole	-22.19918189479628 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	6.102969780364268 kilojoule / mole	6.102969780364268 kilojoule / mole	-16.439453477098287 kilojoule / mole	0.18877
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.558211165424837 kilojoule / mole	-29.57939020215831 kilojoule / mole	-29.57939020215831 kilojoule / mole	-20.479302746267074 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.331563204896646 kilojoule / mole	27.331563204896646 kilojoule / mole	-16.4394534773107 kilojoule / mole	0.09796
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.040922670655049 kilojoule / mole	-13.073914864065983 kilojoule / mole	-16.439453477097704 kilojoule / mole	0.18877
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.57486281388214 kilojoule / mole	-19.460025279161105 kilojoule / mole	-16.439453477105516 kilojoule / mole	0.18877
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799633 kilojoule / mole	4.734358432094028 kilojoule / mole	4.734358432094028 kilojoule / mole	-16.439453477822347 kilojoule / mole	0.04898
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	3.174893111363086 kilojoule / mole	-13.939944423357947 kilojoule / mole	-16.43945347781698 kilojoule / mole	0.04898
