reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	11.580911918062304 kilojoule / mole	11.580911918062304 kilojoule / mole	-20.281579379949335 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-5.113048230788883 kilojoule / mole	-5.113048230788883 kilojoule / mole	-36.97553951366003 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-5.2969510585052335 kilojoule / mole	11.8178864762158 kilojoule / mole	-10.74045831438919 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	6.66667 millimolar / second	19.810021191652595 kilojoule / mole	19.349205543239883 kilojoule / mole	19.349205543239883 kilojoule / mole	-8.452325847326412 kilojoule / mole	0.01576
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-5.242686325070584 kilojoule / mole	-5.242686325070584 kilojoule / mole	-35.054439490201176 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750618 kilojoule / mole	-36.00681751721006 kilojoule / mole	-36.00681751721006 kilojoule / mole	-35.72723850234451 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00003 + C00042 = C00004 + C00080 + C00122	3.33333 millimolar / second	61.21694462493679 kilojoule / mole	52.11498385561299 kilojoule / mole	52.11498385561299 kilojoule / mole	-8.452325796662375 kilojoule / mole	0.23314
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00001 + C00122 = C00149	3.33333 millimolar / second	-3.4300285975664337 kilojoule / mole	-3.3760739914524844 kilojoule / mole	-3.3760739914524844 kilojoule / mole	-8.4523257967362 kilojoule / mole	0.23314
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	6.66667 millimolar / second	-63.201803634130385 kilojoule / mole	-50.32584032945613 kilojoule / mole	-67.44067786417716 kilojoule / mole	-46.02246647787325 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	6.66667 millimolar / second	-39.326148937021344 kilojoule / mole	-39.866212198034496 kilojoule / mole	-22.751374663313463 kilojoule / mole	-8.452325796708008 kilojoule / mole	0.23314
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	6.66667 millimolar / second	-3.5569274338457717 kilojoule / mole	-6.5362636067590945 kilojoule / mole	-6.5362636067590945 kilojoule / mole	-8.452325847229844 kilojoule / mole	0.01576
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	6.66667 millimolar / second	-22.39011686094136 kilojoule / mole	-22.421860938712538 kilojoule / mole	-22.421860938712538 kilojoule / mole	-16.086649524419673 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	1.0689231726205164 kilojoule / mole	1.0689231726205164 kilojoule / mole	-10.414910080266221 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.16223184156047 kilojoule / mole	18.879538789964865 kilojoule / mole	1.7647012552438315 kilojoule / mole	-8.452325847342369 kilojoule / mole	0.01576
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.939200220324401 kilojoule / mole	-6.939200220324401 kilojoule / mole	-11.286459489608566 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	6.66667 millimolar / second	20.34505342193961 kilojoule / mole	20.34506094288307 kilojoule / mole	3.230223408162037 kilojoule / mole	-9.859733461643302 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	6.66667 millimolar / second	22.274273316339418 kilojoule / mole	14.367457562846264 kilojoule / mole	14.367457562846264 kilojoule / mole	-8.452325802120528 kilojoule / mole	0.10184
RXN-8964	C00091 + C00149 = C00042 + C04348	3.33333 millimolar / second	-5.964746905089896 kilojoule / mole	-11.320847189730474 kilojoule / mole	-11.320847189730474 kilojoule / mole	-8.452325810377145 kilojoule / mole	0.05048
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-10.292152075687028 kilojoule / mole	-10.292152075687028 kilojoule / mole	-8.452325811266663 kilojoule / mole	0.05048
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-3.743978204690638 kilojoule / mole	-3.743978204690638 kilojoule / mole	-8.452325811278318 kilojoule / mole	0.05048
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346666 kilojoule / mole	8.441996925134688 kilojoule / mole	-8.672840609586345 kilojoule / mole	-21.33451593330447 kilojoule / mole	0.0
