reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.56484340830726 kilojoule / mole	-32.56484340830726 kilojoule / mole	-33.6452854183609 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	19.924113692993714 kilojoule / mole	19.924113692993714 kilojoule / mole	-22.81799933731002 kilojoule / mole	0.0
RXN-13029	C00011 + C00136 = C00080 + C18026	3.33333 millimolar / second	13.702958804193713 kilojoule / mole	-0.6808698422952482 kilojoule / mole	16.433967692425785 kilojoule / mole	-7.08947931433946 kilojoule / mole	0.1344
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-18.783364757211565 kilojoule / mole	-18.783364757211565 kilojoule / mole	-63.15073761038188 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	3.33333 millimolar / second	-61.21694462493679 kilojoule / mole	-61.3267133727635 kilojoule / mole	-61.3267133727635 kilojoule / mole	-33.974645962229964 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	3.33333 millimolar / second	3.4300285975664337 kilojoule / mole	3.4326337072380833 kilojoule / mole	3.4326337072380833 kilojoule / mole	-10.844710048808656 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-25.49539689439134 kilojoule / mole	-25.49539689439134 kilojoule / mole	-13.505007319103193 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411738849 kilojoule / mole	-1.7039159630630731 kilojoule / mole	-1.7039159630630731 kilojoule / mole	-11.969041190967618 kilojoule / mole	0.0
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.558211165424837 kilojoule / mole	-29.55093928063304 kilojoule / mole	-29.55093928063304 kilojoule / mole	-15.165418653050324 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.570172492730187 kilojoule / mole	27.570172492730187 kilojoule / mole	-19.852192617860645 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-7.089479314356562 kilojoule / mole	0.1344
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-0.603816894011286 kilojoule / mole	-0.603816894011286 kilojoule / mole	-7.0894793143572485 kilojoule / mole	0.1344
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	3.33333 millimolar / second	0.3823853604100691 kilojoule / mole	0.3812250204351822 kilojoule / mole	0.3812250204351822 kilojoule / mole	-7.72058072574439 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	8.956716323331392 kilojoule / mole	-8.158121211389641 kilojoule / mole	-13.264999396871776 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.089479314353943 kilojoule / mole	0.1344
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.089479314354169 kilojoule / mole	0.1344
BUTYRYL-COA-DEHYDROGENASE-RXN	C00877 + ETF__45__Reduced = C00080 + C00136 + C04253	3.33333 millimolar / second	9.83954537311729 kilojoule / mole	46.079262785440484 kilojoule / mole	46.079262785440484 kilojoule / mole	-7.089479082024745 kilojoule / mole	0.1344
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-7.089479329454622 kilojoule / mole	-7.089479329454622 kilojoule / mole	-7.089479325535058 kilojoule / mole	0.05922
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-48.78136406490714 kilojoule / mole	-48.78136406490714 kilojoule / mole	-7.089479082024752 kilojoule / mole	0.1344
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426089 kilojoule / mole	11.200564579126311 kilojoule / mole	-5.914272955594722 kilojoule / mole	-8.167999257693523 kilojoule / mole	0.0
