reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	5.698135390956635 kilojoule / mole	5.698135390956635 kilojoule / mole	-18.12897327590791 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	20.15249650767211 kilojoule / mole	20.15249650767211 kilojoule / mole	-13.30691677912786 kilojoule / mole	0.0
RXN-13029	C00011 + C00136 = C00080 + C18026	3.33333 millimolar / second	13.702958804193713 kilojoule / mole	-0.567498635269958 kilojoule / mole	16.547338899451077 kilojoule / mole	-7.388558790603478 kilojoule / mole	0.12673
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-18.521909051175573 kilojoule / mole	-18.521909051175573 kilojoule / mole	-59.43360785411623 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560285837 kilojoule / mole	-8.830874294779951 kilojoule / mole	-8.830874294779951 kilojoule / mole	-7.38855885860894 kilojoule / mole	0.02215
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-24.58888678175549 kilojoule / mole	-24.58888678175549 kilojoule / mole	-14.090917420800936 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-3.032750642857249 kilojoule / mole	-3.032750642857249 kilojoule / mole	-7.3885588586534565 kilojoule / mole	0.02215
4-HYDROXYBUTYRATE-DEHYDROGENASE-RXN	C00004 + C00080 + C00232 = C00003 + C00989	3.33333 millimolar / second	0.38238536041001225 kilojoule / mole	-0.11738589938388777 kilojoule / mole	-0.11738589938388777 kilojoule / mole	-7.388558858763189 kilojoule / mole	0.02215
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-9.162710458610224 kilojoule / mole	-9.162710458610224 kilojoule / mole	-7.388558858653353 kilojoule / mole	0.02215
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.388558790579279 kilojoule / mole	0.12673
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.388558790589562 kilojoule / mole	0.12673
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453758 kilojoule / mole	-45.00820684272749 kilojoule / mole	-27.893369308006456 kilojoule / mole	-7.38855885865214 kilojoule / mole	0.02215
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-1.7853066418198948 kilojoule / mole	-1.7853066418198948 kilojoule / mole	-7.388558858606064 kilojoule / mole	0.02215
BUTYRYL-COA-DEHYDROGENASE-RXN	C00877 + ETF__45__Reduced = C00080 + C00136 + C04253	3.33333 millimolar / second	9.83954537311729 kilojoule / mole	44.32519063616298 kilojoule / mole	44.32519063616298 kilojoule / mole	-7.388558446450723 kilojoule / mole	0.12673
RXN-8960	C00001 + C06028 = C06027	3.33333 millimolar / second	3.686969438274673 kilojoule / mole	4.064563977132925 kilojoule / mole	4.064563977132925 kilojoule / mole	-7.388558790658426 kilojoule / mole	0.12673
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-7.388558805779757 kilojoule / mole	-7.388558805779757 kilojoule / mole	-7.388558805521868 kilojoule / mole	0.0624
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-46.51404138863142 kilojoule / mole	-46.51404138863142 kilojoule / mole	-7.388558446450723 kilojoule / mole	0.12673
RXN-8961	C06027 = C00048 + C00100	3.33333 millimolar / second	15.049597135861177 kilojoule / mole	11.100950713987523 kilojoule / mole	-6.013886820733512 kilojoule / mole	-7.388558858570819 kilojoule / mole	0.02215
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426032 kilojoule / mole	9.137704320929874 kilojoule / mole	-7.977133213791159 kilojoule / mole	-7.388558858739962 kilojoule / mole	0.02215
