reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.59383637776352 kilojoule / mole	-32.59383637776352 kilojoule / mole	-25.102557107799107 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010621 kilojoule / mole	-13.632649397565427 kilojoule / mole	-13.632649397565427 kilojoule / mole	-70.55100733849858 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.085905491603356 kilojoule / mole	-4.971067956882324 kilojoule / mole	6.453622424690144 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548848 kilojoule / mole	-25.34057292852847 kilojoule / mole	-8.225735393807435 kilojoule / mole	0.14045339364715814 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.81002119165261 kilojoule / mole	19.84077472065812 kilojoule / mole	19.84077472065812 kilojoule / mole	10.45966846951845 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.107419093023363 kilojoule / mole	-5.107419093023363 kilojoule / mole	-35.561108182868054 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-39.68527457210446 kilojoule / mole	-39.68527457210446 kilojoule / mole	-64.8211549630158 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.750003453802522 kilojoule / mole	3.750003453802522 kilojoule / mole	15.10640030068881 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.57151619476036 kilojoule / mole	34.108359270709585 kilojoule / mole	34.108359270709585 kilojoule / mole	16.028175393708473 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	3.33333 millimolar / second	5.6888721975165595 kilojoule / mole	5.627709513699818 kilojoule / mole	5.627709513699818 kilojoule / mole	0.12206052354704208 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	6.66667 millimolar / second	-63.20180363413033 kilojoule / mole	-62.912823745227385 kilojoule / mole	-80.02766127994842 kilojoule / mole	-73.90442572870471 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.32614893702112 kilojoule / mole	-39.32624517073962 kilojoule / mole	-22.21140763601858 kilojoule / mole	18.719989327684 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.45189066563763 kilojoule / mole	-3.45189066563763 kilojoule / mole	-7.89635084536203 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	6.66667 millimolar / second	-22.390116860941134 kilojoule / mole	-22.385265952764236 kilojoule / mole	-22.385265952764236 kilojoule / mole	5.739713947395729 kilojoule / mole	0.0
