reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-7.897754538845887 kilojoule / mole	-7.897754538845887 kilojoule / mole	-42.667595458396704 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-4.892297295612509 kilojoule / mole	-4.892297295612509 kilojoule / mole	-24.179302770203964 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349712394 kilojoule / mole	15.982844179085236 kilojoule / mole	15.982844179085236 kilojoule / mole	-13.400945161365682 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652687 kilojoule / mole	19.14831054651874 kilojoule / mole	19.14831054651874 kilojoule / mole	-8.436159380583996 kilojoule / mole	0.13449
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-4.7243828511204695 kilojoule / mole	-4.7243828511204695 kilojoule / mole	-27.32798055583126 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916467 kilojoule / mole	-23.386494878237563 kilojoule / mole	-23.386494878237563 kilojoule / mole	-16.39245406799069 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.366488204127478 kilojoule / mole	19.366488204127478 kilojoule / mole	-11.56923390151573 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-18.042150200202542 kilojoule / mole	-18.042150200202542 kilojoule / mole	-8.436159380577093 kilojoule / mole	0.13449
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-25.94494727736265 kilojoule / mole	-25.94494727736265 kilojoule / mole	-27.04245390109793 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.496013393591027 kilojoule / mole	-21.61085092831206 kilojoule / mole	-18.400979835741794 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	7.815036588029082 kilojoule / mole	-9.299800946691951 kilojoule / mole	-8.436159380649025 kilojoule / mole	0.12231
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.4276561314241 kilojoule / mole	-29.503424181562153 kilojoule / mole	-29.503424181562153 kilojoule / mole	-16.412269529311125 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-8.436159380522758 kilojoule / mole	0.14913
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-0.6825742570513836 kilojoule / mole	-0.6825742570513836 kilojoule / mole	-8.436159380523401 kilojoule / mole	0.14913
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174531 kilojoule / mole	-61.30560275386897 kilojoule / mole	-61.30560275386897 kilojoule / mole	-35.60576856896376 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.9079331908747 kilojoule / mole	10.7789065438406 kilojoule / mole	-6.335930990880433 kilojoule / mole	-15.88800987870892 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	3.9473144932485376 kilojoule / mole	3.9473144932485376 kilojoule / mole	-11.242293263121184 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394472 kilojoule / mole	7.815036579900325 kilojoule / mole	-9.299800954820709 kilojoule / mole	-8.436159386525569 kilojoule / mole	0.01218
RXN-8960	C06027 = C00001 + C06028	3.33333 millimolar / second	-3.686969438274673 kilojoule / mole	-3.8426239691339745 kilojoule / mole	-3.8426239691339745 kilojoule / mole	-8.436159380523133 kilojoule / mole	0.14913
RXN-8961	C00048 + C00100 = C06027	3.33333 millimolar / second	-15.049597135861177 kilojoule / mole	-17.80954761475868 kilojoule / mole	-0.6947100800376478 kilojoule / mole	-8.436159380523366 kilojoule / mole	0.14913
