reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	21.300846640952646 kilojoule / mole	21.300846640952646 kilojoule / mole	-15.955535817581573 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.51093485772401 kilojoule / mole	-32.37799050667112 kilojoule / mole	-32.37799050667112 kilojoule / mole	-32.40361075618296 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.33664061874469 kilojoule / mole	34.33664061874469 kilojoule / mole	-14.379085246485985 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.8100211916527 kilojoule / mole	18.723570645821788 kilojoule / mole	18.723570645821788 kilojoule / mole	-12.260832934921952 kilojoule / mole	0.13449
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-4.519051627889278 kilojoule / mole	-4.519051627889278 kilojoule / mole	-27.86499303039028 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-58.72338157954092 kilojoule / mole	-75.83821911426195 kilojoule / mole	-56.33833281352802 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.30160448245934 kilojoule / mole	-22.186766947738302 kilojoule / mole	-15.549810768643093 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845857 kilojoule / mole	-12.260832929155312 kilojoule / mole	-12.260832929155312 kilojoule / mole	-12.26083293638773 kilojoule / mole	0.05858
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.37645057393035 kilojoule / mole	-22.37645057393035 kilojoule / mole	-17.89174421333776 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	16.238930009277365 kilojoule / mole	-0.8759075254436683 kilojoule / mole	-12.260832934877424 kilojoule / mole	0.13449
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.933169472590388 kilojoule / mole	-6.933169472590388 kilojoule / mole	-12.260832935002634 kilojoule / mole	0.13449
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.610385211022642 kilojoule / mole	27.610385211022642 kilojoule / mole	-13.85884496550371 kilojoule / mole	0.0
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.4276561314241 kilojoule / mole	-29.319019180668516 kilojoule / mole	-29.319019180668516 kilojoule / mole	-23.750446703171164 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.34505530373301 kilojoule / mole	3.230217769011975 kilojoule / mole	-14.07271169940162 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.27428099074852 kilojoule / mole	22.27428099074852 kilojoule / mole	-13.781967575476264 kilojoule / mole	0.0
RXN-8964	C00091 + C00149 = C00042 + C04348	3.33333 millimolar / second	-5.964746905090124 kilojoule / mole	-10.995530965251383 kilojoule / mole	-10.995530965251383 kilojoule / mole	-12.260832934689297 kilojoule / mole	0.13449
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-13.351347955302579 kilojoule / mole	-13.351347955302579 kilojoule / mole	-12.260832935281128 kilojoule / mole	0.13449
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-9.917824782125475 kilojoule / mole	-9.917824782125475 kilojoule / mole	-12.26083293577185 kilojoule / mole	0.13449
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	3.33333 millimolar / second	-9.51983219263957 kilojoule / mole	-11.131107912726916 kilojoule / mole	5.983729621994117 kilojoule / mole	-12.26083293486649 kilojoule / mole	0.13449
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346666 kilojoule / mole	8.6016882896019 kilojoule / mole	-8.513149245119134 kilojoule / mole	-18.598750966607085 kilojoule / mole	0.0
