reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-31.195465495739526 kilojoule / mole	-31.195465495739526 kilojoule / mole	-30.835102072755575 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569715 kilojoule / mole	25.037935107635914 kilojoule / mole	25.037935107635914 kilojoule / mole	-15.50952540493049 kilojoule / mole	0.01478
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	7.176396351507954 kilojoule / mole	7.176396351507954 kilojoule / mole	-16.398454550550124 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	16.767552168758403 kilojoule / mole	16.767552168758403 kilojoule / mole	-15.509525353624529 kilojoule / mole	0.07465
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-8.822686522906396 kilojoule / mole	-8.822686522906396 kilojoule / mole	-34.71093000936933 kilojoule / mole	0.0
FUMARATE-REDUCTASE-NADH-RXN	C00004 + C00080 + C00122 = C00003 + C00042	3.33333 millimolar / second	-61.21694462493679 kilojoule / mole	-59.317850664970486 kilojoule / mole	-59.317850664970486 kilojoule / mole	-27.592415979809683 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.315639861920175 kilojoule / mole	19.3232594383713 kilojoule / mole	19.3232594383713 kilojoule / mole	-18.483370585976868 kilojoule / mole	0.0
FUMHYDR-RXN[CCO-CYTOSOL]-MAL//FUM/WATER.28.	C00149 = C00001 + C00122	3.33333 millimolar / second	3.4300285975664337 kilojoule / mole	3.439778140406905 kilojoule / mole	3.439778140406905 kilojoule / mole	-16.730466078936995 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-10.41741941289164 kilojoule / mole	-10.41741941289164 kilojoule / mole	-15.509525410094408 kilojoule / mole	0.01478
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	-4.664875865237093 kilojoule / mole	-4.664875865237093 kilojoule / mole	-15.509525344271072 kilojoule / mole	0.1493
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411737712 kilojoule / mole	-0.8070602937760154 kilojoule / mole	-0.8070602937760154 kilojoule / mole	-21.570496333578355 kilojoule / mole	0.0
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-26.647972367485664 kilojoule / mole	-26.647972367485664 kilojoule / mole	-25.75395791848826 kilojoule / mole	0.0
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.732162930606987 kilojoule / mole	-21.84700046532802 kilojoule / mole	-34.121011488879404 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	5.839553734946325 kilojoule / mole	5.839553734946325 kilojoule / mole	-15.509525344520672 kilojoule / mole	0.1493
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.1062563511657 kilojoule / mole	27.1062563511657 kilojoule / mole	-15.509525344665018 kilojoule / mole	0.1493
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.4276561314241 kilojoule / mole	-29.729194719483377 kilojoule / mole	-29.729194719483377 kilojoule / mole	-28.346791177255252 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	3.9089556876740734 kilojoule / mole	-13.20588184704696 kilojoule / mole	-15.509525344608544 kilojoule / mole	0.1493
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.58134749010702 kilojoule / mole	-19.466509955385984 kilojoule / mole	-15.509525344648873 kilojoule / mole	0.1493
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799406 kilojoule / mole	4.744748465378314 kilojoule / mole	4.744748465378314 kilojoule / mole	-15.509525353779717 kilojoule / mole	0.07465
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	2.434727014588243 kilojoule / mole	-14.68011052013279 kilojoule / mole	-15.509525353817647 kilojoule / mole	0.07465
