reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-17.890352476346102 kilojoule / mole	-17.890352476346102 kilojoule / mole	-70.94926311967609 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	23.55764426131831 kilojoule / mole	23.55764426131831 kilojoule / mole	-21.513949825898678 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349710688 kilojoule / mole	4.181352093024424 kilojoule / mole	4.181352093024424 kilojoule / mole	-19.541658386467027 kilojoule / mole	0.04626
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	15.591243847770883 kilojoule / mole	15.591243847770883 kilojoule / mole	-19.54165837912801 kilojoule / mole	0.32979
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.878981560286064 kilojoule / mole	-9.034993856549265 kilojoule / mole	-9.034993856549265 kilojoule / mole	-19.541658379424078 kilojoule / mole	0.28095
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.281230778769764 kilojoule / mole	19.281230778769764 kilojoule / mole	-19.54165838954088 kilojoule / mole	0.03942
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-9.034993877496822 kilojoule / mole	-9.034993877496822 kilojoule / mole	-19.541658382441256 kilojoule / mole	0.0951
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.7118891662193887 kilojoule / mole	-1.7118891662193887 kilojoule / mole	-21.902648571732843 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-8.131766696320426 kilojoule / mole	-8.131766696320426 kilojoule / mole	-19.541658380612066 kilojoule / mole	0.16906
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-24.134872446854434 kilojoule / mole	-24.134872446854434 kilojoule / mole	-19.54165838926776 kilojoule / mole	0.03942
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.458444920253001 kilojoule / mole	-21.573282454974034 kilojoule / mole	-23.560791059134516 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-17.964568143428114 kilojoule / mole	-17.964568143428114 kilojoule / mole	-24.920099034229533 kilojoule / mole	0.0
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453758 kilojoule / mole	-43.984910478605315 kilojoule / mole	-26.870072943884278 kilojoule / mole	-19.902619468436985 kilojoule / mole	0.0
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.519832192639555 kilojoule / mole	9.594754674256013 kilojoule / mole	-7.52008286046502 kilojoule / mole	-20.871306209440693 kilojoule / mole	0.0
