reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-4.752942497215853 kilojoule / mole	-4.752942497215853 kilojoule / mole	-32.90888011651749 kilojoule / mole	0.0
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.744500368189165 kilojoule / mole	16.15858668455451 kilojoule / mole	16.15858668455451 kilojoule / mole	-19.90606485191856 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	32.04858346714782 kilojoule / mole	32.04858346714782 kilojoule / mole	-13.590983237343035 kilojoule / mole	0.04312
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-7.502355287285536 kilojoule / mole	-7.502355287285536 kilojoule / mole	-32.29104937816616 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.304025153787876 kilojoule / mole	-23.304025153787876 kilojoule / mole	-28.651195291657025 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.1622318415602 kilojoule / mole	16.162215431364967 kilojoule / mole	-0.9526221033560675 kilojoule / mole	-13.590983228040663 kilojoule / mole	0.15948
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.94430630836479 kilojoule / mole	-6.94430630836479 kilojoule / mole	-13.59098322808791 kilojoule / mole	0.15948
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.55821116542461 kilojoule / mole	-29.49622440036799 kilojoule / mole	-29.49622440036799 kilojoule / mole	-16.980554488024577 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174474 kilojoule / mole	-60.96379882907122 kilojoule / mole	-60.96379882907122 kilojoule / mole	-45.20742040387461 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	7.797722653432099 kilojoule / mole	-9.317114881288934 kilojoule / mole	-33.21436837266027 kilojoule / mole	0.0
RXN-8964	C00091 + C00149 = C00042 + C04348	3.33333 millimolar / second	-5.964746905090124 kilojoule / mole	-11.208275932628183 kilojoule / mole	-11.208275932628183 kilojoule / mole	-13.590983227798972 kilojoule / mole	0.15948
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-13.21205074674351 kilojoule / mole	-13.21205074674351 kilojoule / mole	-13.590983228061218 kilojoule / mole	0.15948
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-9.562512233655859 kilojoule / mole	-9.562512233655859 kilojoule / mole	-13.590983228080535 kilojoule / mole	0.15948
ISOCIT-CLEAV-RXN	C00042 + C00048 = C00311	3.33333 millimolar / second	-9.51983219263957 kilojoule / mole	-11.141402830210101 kilojoule / mole	5.973434704510933 kilojoule / mole	-13.590983228056036 kilojoule / mole	0.15948
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.561851897141203 kilojoule / mole	-8.55298563757983 kilojoule / mole	-17.592623940542644 kilojoule / mole	0.0
