reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.4943725320819 kilojoule / mole	-32.4943725320819 kilojoule / mole	-25.720138775390826 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-14.377899320631762 kilojoule / mole	2.736938214089271 kilojoule / mole	-15.108537816082832 kilojoule / mole	0.07097
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	20.7409978611722 kilojoule / mole	20.7409978611722 kilojoule / mole	-15.108537814866121 kilojoule / mole	0.07097
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	18.86344019703389 kilojoule / mole	18.86344019703389 kilojoule / mole	-15.108537804520438 kilojoule / mole	0.14322
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-14.01047535123831 kilojoule / mole	-14.01047535123831 kilojoule / mole	-44.29901283487149 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-50.72888776781178 kilojoule / mole	-67.84372530253282 kilojoule / mole	-48.13088107637343 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.356607162680575 kilojoule / mole	-22.24176962795954 kilojoule / mole	-18.46838174467951 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-15.697575213350936 kilojoule / mole	-15.697575213350936 kilojoule / mole	-15.108537803761863 kilojoule / mole	0.14322
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.425384134459915 kilojoule / mole	-22.425384134459915 kilojoule / mole	-20.026898426363687 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.822430501222909 kilojoule / mole	-6.822430501222909 kilojoule / mole	-15.108537815923482 kilojoule / mole	0.07097
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.583323358306416 kilojoule / mole	27.838806507600616 kilojoule / mole	27.838806507600616 kilojoule / mole	-16.15947525177676 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.345101485676086 kilojoule / mole	3.2302639509550533 kilojoule / mole	-16.762441554615 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339645 kilojoule / mole	22.274498767097597 kilojoule / mole	22.274498767097597 kilojoule / mole	-16.43972621037659 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	-2.0509058754297413 kilojoule / mole	-2.0509058754297413 kilojoule / mole	-15.108537802719875 kilojoule / mole	0.14322
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.35330648709169 kilojoule / mole	-8.35330648709169 kilojoule / mole	-15.10853780514391 kilojoule / mole	0.14322
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.15500841434459156 kilojoule / mole	0.15500841434459156 kilojoule / mole	-15.108537805030547 kilojoule / mole	0.14322
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.55195444534661 kilojoule / mole	8.484530795806508 kilojoule / mole	-8.630306738914525 kilojoule / mole	-15.108537816505505 kilojoule / mole	0.07097
