reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	-2.966378180622046 kilojoule / mole	-2.966378180622046 kilojoule / mole	-37.8682218791898 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454694226 kilojoule / mole	-5.373102647365675 kilojoule / mole	11.741734887355358 kilojoule / mole	11.0529511153772 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.087704443097493 kilojoule / mole	-4.972866908376459 kilojoule / mole	4.979209917151604 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548877 kilojoule / mole	-25.34083620886006 kilojoule / mole	-8.225998674139028 kilojoule / mole	0.2102264895565923 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.81002119165261 kilojoule / mole	19.840224042676482 kilojoule / mole	19.840224042676482 kilojoule / mole	10.718432983416529 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.108845869964461 kilojoule / mole	-5.108845869964461 kilojoule / mole	-36.85848467488663 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750618 kilojoule / mole	-39.682919633804715 kilojoule / mole	-39.682919633804715 kilojoule / mole	-63.635921583871905 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.6923981234402166 kilojoule / mole	3.6923981234402166 kilojoule / mole	13.579127515594612 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.57151619476036 kilojoule / mole	34.11664662309209 kilojoule / mole	34.11664662309209 kilojoule / mole	16.585703149710824 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	3.33333 millimolar / second	5.688872197516531 kilojoule / mole	5.628804475314476 kilojoule / mole	5.628804475314476 kilojoule / mole	-0.7416648467243132 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	6.66667 millimolar / second	-63.20180363413033 kilojoule / mole	-62.91799419210226 kilojoule / mole	-80.03283172682329 kilojoule / mole	-73.70092572675897 kilojoule / mole	0.0
