reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8957	C00005 + C00011 + C00877 = C00006 + C18026	3.33333 millimolar / second	-39.850515858687686 kilojoule / mole	-37.32392298782024 kilojoule / mole	-20.209085453099206 kilojoule / mole	-21.004894430865342 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-12.927448102812779 kilojoule / mole	-12.927448102812779 kilojoule / mole	-57.69148961077322 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071570255 kilojoule / mole	28.85163640849484 kilojoule / mole	28.85163640849484 kilojoule / mole	-15.446501829388003 kilojoule / mole	0.0
PHOSACETYLTRANS-RXN	C00010 + C00227 = C00009 + C00024	3.33333 millimolar / second	-8.87898156028632 kilojoule / mole	-8.838751578482768 kilojoule / mole	-8.838751578482768 kilojoule / mole	-10.395316392866702 kilojoule / mole	0.0
RXN-12957	C00028 + C00527 = C00030 + C02411	3.33333 millimolar / second	-4.271996296595717 kilojoule / mole	-39.31727495162675 kilojoule / mole	-39.31727495162675 kilojoule / mole	-18.32921258727298 kilojoule / mole	0.0
SUCCCOASYN-RXN[CCO-CYTOSOL]-SUC/ATP/CO-A//SUC-COA/ADP/Pi.42.	C00002 + C00010 + C00042 = C00008 + C00009 + C00091	3.33333 millimolar / second	-1.7513499411736575 kilojoule / mole	-1.706686798289899 kilojoule / mole	-1.706686798289899 kilojoule / mole	-14.594332399891535 kilojoule / mole	0.0
RXN-7566	C00009 + C00037 + C00080 + C00342 = C00001 + C00014 + C00227 + C00343	3.33333 millimolar / second	-2.7069868415694174 kilojoule / mole	-1.3809250951456236 kilojoule / mole	-1.3809250951456236 kilojoule / mole	-10.747001376145745 kilojoule / mole	0.0
RXN-11667	C01144 = C00001 + C00877	3.33333 millimolar / second	3.27591793251122 kilojoule / mole	3.303787697605057 kilojoule / mole	3.303787697605057 kilojoule / mole	-10.664844373028851 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-20.221933599654484 kilojoule / mole	-20.221933599654484 kilojoule / mole	-22.441526871149893 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-9.611502740484218 kilojoule / mole	0.16573
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-7.553090929332135 kilojoule / mole	-7.553090929332135 kilojoule / mole	-9.611502740484665 kilojoule / mole	0.16573
GLUTARYL-COA-DEHYDROG-RXN	C02411 + ETF__45__Reduced = C00080 + C00527 + C04253	3.33333 millimolar / second	4.271996296595717 kilojoule / mole	24.738004958409547 kilojoule / mole	24.738004958409547 kilojoule / mole	-9.611502466446161 kilojoule / mole	0.16573
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394487 kilojoule / mole	7.326640982385481 kilojoule / mole	-9.788196552335553 kilojoule / mole	-9.611503187286914 kilojoule / mole	0.00373
ACETYL-COA-ACETYLTRANSFER-RXN	2 C00024 = C00010 + C00332	3.33333 millimolar / second	24.96121615861489 kilojoule / mole	24.97155543456861 kilojoule / mole	24.97155543456861 kilojoule / mole	-9.61150364389481 kilojoule / mole	0.00186
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	C00005 + C00080 + C00332 = C00006 + C01144	3.33333 millimolar / second	-16.758919811327587 kilojoule / mole	-16.756161962869818 kilojoule / mole	-16.756161962869818 kilojoule / mole	-10.73438835775059 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-9.611502740481834 kilojoule / mole	0.16573
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-9.611502740481875 kilojoule / mole	0.16573
GLYCINE-DEHYDROGENASE-RXN	C00004 + C00014 + C00048 + C00080 = C00001 + C00003 + C00037	3.33333 millimolar / second	-45.01502113453758 kilojoule / mole	-44.82413710913242 kilojoule / mole	-27.70929957441139 kilojoule / mole	-12.890728772939953 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-29.214363202340746 kilojoule / mole	-29.214363202340746 kilojoule / mole	-9.611502466446154 kilojoule / mole	0.16573
ISOCIT-CLEAV-RXN	C00311 = C00042 + C00048	3.33333 millimolar / second	9.519832192639555 kilojoule / mole	9.469283670513846 kilojoule / mole	-7.645553864207186 kilojoule / mole	-14.498490966582757 kilojoule / mole	0.0
