reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-7.869164104087332 kilojoule / mole	-7.869164104087332 kilojoule / mole	-63.663474168062194 kilojoule / mole	0.0
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010706 kilojoule / mole	-23.51564329894252 kilojoule / mole	-23.51564329894252 kilojoule / mole	-79.99181113944528 kilojoule / mole	0.0
2-OXOBUTYRATE-SYNTHASE-RXN	C00011 + C00080 + C00100 + 2 C00138 = C00010 + C00109 + 2 C00139	3.33333 millimolar / second	1.7911890349712394 kilojoule / mole	3.902937442005982 kilojoule / mole	3.902937442005982 kilojoule / mole	-23.988057697663162 kilojoule / mole	0.09466
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	18.73111853583834 kilojoule / mole	18.73111853583834 kilojoule / mole	-23.988057693240066 kilojoule / mole	0.1813
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-13.298872846596687 kilojoule / mole	-13.298872846596687 kilojoule / mole	-42.752092514513954 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750618 kilojoule / mole	-31.95436004828686 kilojoule / mole	-31.95436004828686 kilojoule / mole	-25.656582794494483 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916467 kilojoule / mole	-23.450356984028137 kilojoule / mole	-23.450356984028137 kilojoule / mole	-33.36488892809896 kilojoule / mole	0.0
PHOSGLYPHOS-RXN	C00002 + C00197 = C00008 + C00236	3.33333 millimolar / second	19.31563986192012 kilojoule / mole	19.333376437039664 kilojoule / mole	19.333376437039664 kilojoule / mole	-23.98805770338328 kilojoule / mole	0.0757
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845864 kilojoule / mole	-21.067667266760388 kilojoule / mole	-21.067667266760388 kilojoule / mole	-23.988057693180682 kilojoule / mole	0.1813
1.2.7.6-RXN	C00001 + C00118 + 2 C00139 = 3 C00080 + 2 C00138 + C00197	3.33333 millimolar / second	-26.098062187153445 kilojoule / mole	-19.70701385906956 kilojoule / mole	-19.70701385906956 kilojoule / mole	-23.988057701353743 kilojoule / mole	0.0757
1.2.1.13-RXN	C00005 + C00080 + C00236 = C00006 + C00009 + C00118	3.33333 millimolar / second	-4.472156458657167 kilojoule / mole	-4.5894926294145515 kilojoule / mole	-21.704330164135584 kilojoule / mole	-23.988057703690735 kilojoule / mole	0.0757
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	0.1543378423941153 kilojoule / mole	0.1543378423941153 kilojoule / mole	-24.862263300786957 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.16223184156047 kilojoule / mole	10.241617420830408 kilojoule / mole	-6.873220113890626 kilojoule / mole	-23.98805769740291 kilojoule / mole	0.11694
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-17.55395873217162 kilojoule / mole	-17.55395873217162 kilojoule / mole	-23.988057817245686 kilojoule / mole	0.0094
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.858487547021797 kilojoule / mole	-6.858487547021797 kilojoule / mole	-23.988057714151356 kilojoule / mole	0.04733
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.427656131423902 kilojoule / mole	-29.55888207045179 kilojoule / mole	-29.55888207045179 kilojoule / mole	-23.988057714303924 kilojoule / mole	0.04733
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174531 kilojoule / mole	-68.62388887234732 kilojoule / mole	-68.62388887234732 kilojoule / mole	-76.88067924417591 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.9079331908747 kilojoule / mole	9.609494194626413 kilojoule / mole	-7.505343340094622 kilojoule / mole	-34.7866733255807 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	-1.7902708149749262 kilojoule / mole	-1.7902708149749262 kilojoule / mole	-23.9880577136002 kilojoule / mole	0.04733
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.464742588924219 kilojoule / mole	-8.650094945796814 kilojoule / mole	-23.98805771427714 kilojoule / mole	0.04733
