reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-14.037253998807028 kilojoule / mole	-14.037253998807028 kilojoule / mole	-62.723356833467776 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	34.206470258153516 kilojoule / mole	34.206470258153516 kilojoule / mole	-14.015185922808286 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-21.47647918062606 kilojoule / mole	-4.36164164590503 kilojoule / mole	-16.953493225633164 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	3.33333 millimolar / second	-2.67495415792132 kilojoule / mole	-0.2969019594437037 kilojoule / mole	-0.2969019594437037 kilojoule / mole	-16.32303252420349 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-39.478812206719596 kilojoule / mole	-39.478812206719596 kilojoule / mole	-30.845513339031857 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	3.33333 millimolar / second	5.688872197516531 kilojoule / mole	5.588183742118494 kilojoule / mole	5.588183742118494 kilojoule / mole	-13.70785081428078 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-63.63971278088693 kilojoule / mole	-80.75455031560796 kilojoule / mole	-69.29763859470243 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-2.912861807741813 kilojoule / mole	-2.912861807741813 kilojoule / mole	-16.061631258974984 kilojoule / mole	0.0
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	3.33333 millimolar / second	4.698385017943565 kilojoule / mole	-0.1102615748010205 kilojoule / mole	-0.1102615748010205 kilojoule / mole	-11.520153265425021 kilojoule / mole	1.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942552 kilojoule / mole	-22.560467353444746 kilojoule / mole	-22.560467353444746 kilojoule / mole	-21.406322934077526 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-0.32253604578939465 kilojoule / mole	-0.32253604578939465 kilojoule / mole	-15.937766441470467 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-18.880046522557926 kilojoule / mole	-18.880046522557926 kilojoule / mole	-19.56213723667708 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.848889099713769 kilojoule / mole	-6.848889099713769 kilojoule / mole	-15.984998383206195 kilojoule / mole	0.0
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	3.33333 millimolar / second	-8.773132576010198 kilojoule / mole	-7.622934644763882 kilojoule / mole	-7.622934644763882 kilojoule / mole	-16.433814514185844 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.345064808841258 kilojoule / mole	3.2302272741202236 kilojoule / mole	-15.775984033485614 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274305954664907 kilojoule / mole	22.274305954664907 kilojoule / mole	-13.176895026851266 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.544158341334951 kilojoule / mole	-8.570679193386082 kilojoule / mole	-18.58344016404053 kilojoule / mole	0.0
