reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010465 kilojoule / mole	-15.999706892812286 kilojoule / mole	-15.999706892812286 kilojoule / mole	-68.0656339475042 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417537 kilojoule / mole	-4.667643189049297 kilojoule / mole	-4.667643189049297 kilojoule / mole	-29.57020464765389 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569573 kilojoule / mole	29.566637389544542 kilojoule / mole	29.566637389544542 kilojoule / mole	-16.07292934621241 kilojoule / mole	0.04224
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652687 kilojoule / mole	18.661604382141896 kilojoule / mole	18.661604382141896 kilojoule / mole	-16.07292934211967 kilojoule / mole	0.18638
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.1872350008087835 kilojoule / mole	-6.637061060880773 kilojoule / mole	-6.637061060880773 kilojoule / mole	-30.925320439263622 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-48.064911975067915 kilojoule / mole	-65.17974950978895 kilojoule / mole	-54.65760809937717 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.387615582021404 kilojoule / mole	-22.27277804730037 kilojoule / mole	-25.118366557056184 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-17.867838252175154 kilojoule / mole	-17.867838252175154 kilojoule / mole	-16.072929341964894 kilojoule / mole	0.18638
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.40694083567287 kilojoule / mole	-22.40694083567287 kilojoule / mole	-27.986854016752645 kilojoule / mole	0.0
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-18.496321975249355 kilojoule / mole	-18.496321975249355 kilojoule / mole	-18.906978897174156 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.762171549081673 kilojoule / mole	-6.762171549081673 kilojoule / mole	-16.117230752188252 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.34505194983785 kilojoule / mole	3.2302144151168144 kilojoule / mole	-20.76774141665779 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.27427262928807 kilojoule / mole	22.27427262928807 kilojoule / mole	-18.00633885815148 kilojoule / mole	0.0
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.1831111312283156 kilojoule / mole	-3.3729873815436475 kilojoule / mole	-3.3729873815436475 kilojoule / mole	-16.072929341824647 kilojoule / mole	0.18638
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.729210685235088 kilojoule / mole	-8.729210685235088 kilojoule / mole	-16.072929342028466 kilojoule / mole	0.19931
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-0.5968646370941413 kilojoule / mole	-0.5968646370941413 kilojoule / mole	-16.072929342028313 kilojoule / mole	0.19931
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346666 kilojoule / mole	8.581595237327273 kilojoule / mole	-8.53324229739376 kilojoule / mole	-16.117770258156618 kilojoule / mole	0.0
