reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-5.243096631985724 kilojoule / mole	-5.243096631985724 kilojoule / mole	-42.18935043179591 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	24.73338155224496 kilojoule / mole	24.73338155224496 kilojoule / mole	-27.371248995135605 kilojoule / mole	0.0
ISOCITDEH-RXN	C00005 + C00011 + C00026 = C00006 + C00311	3.33333 millimolar / second	-5.475979454693686 kilojoule / mole	-15.520515901051931 kilojoule / mole	1.594321633669102 kilojoule / mole	-26.794104689203273 kilojoule / mole	0.33333
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-15.080520998057136 kilojoule / mole	-15.080520998057136 kilojoule / mole	-38.784785254888575 kilojoule / mole	0.0
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750647 kilojoule / mole	-37.952198165237284 kilojoule / mole	-37.952198165237284 kilojoule / mole	-38.83687390045908 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916297 kilojoule / mole	-23.39871812908705 kilojoule / mole	-23.39871812908705 kilojoule / mole	-36.894847334234534 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	-12.321601455589736 kilojoule / mole	-12.321601455589736 kilojoule / mole	-26.794104689162722 kilojoule / mole	0.33333
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.16223184156047 kilojoule / mole	16.16225170362309 kilojoule / mole	-0.9525858310979431 kilojoule / mole	-27.686420882893856 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.900629954124617 kilojoule / mole	-6.900629954124617 kilojoule / mole	-26.79410468916888 kilojoule / mole	0.33333
MALATE-DEH-RXN[CCO-CYTOSOL]-MAL/NAD//OXALACETIC_ACID/NADH/PROTON.50.	C00004 + C00036 + C00080 = C00003 + C00149	3.33333 millimolar / second	-29.55821116542461 kilojoule / mole	-29.543781646212242 kilojoule / mole	-29.543781646212242 kilojoule / mole	-28.48443651003531 kilojoule / mole	0.0
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174554 kilojoule / mole	-60.302073928866356 kilojoule / mole	-60.302073928866356 kilojoule / mole	-61.28345682951244 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874758 kilojoule / mole	8.685066854866308 kilojoule / mole	-8.429770679854725 kilojoule / mole	-38.26204081810454 kilojoule / mole	0.0
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	-8.013683122519051 kilojoule / mole	-8.013683122519051 kilojoule / mole	-28.121140729869662 kilojoule / mole	0.0
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.600050430202453 kilojoule / mole	-8.51478710451858 kilojoule / mole	-28.34389753805948 kilojoule / mole	0.0
