reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	17.055301119840184 kilojoule / mole	17.055301119840184 kilojoule / mole	-16.473987900679088 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-4.524894324933456 kilojoule / mole	-4.524894324933456 kilojoule / mole	-39.742093173700354 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569715 kilojoule / mole	17.104050380728204 kilojoule / mole	17.104050380728204 kilojoule / mole	-15.821790139883218 kilojoule / mole	0.07662
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652687 kilojoule / mole	19.36839407373041 kilojoule / mole	19.36839407373041 kilojoule / mole	-15.821790150009916 kilojoule / mole	0.02091
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-12.944205339516365 kilojoule / mole	-12.944205339516365 kilojoule / mole	-25.054483053831817 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.091944773142814 kilojoule / mole	-79.20678230786385 kilojoule / mole	-81.30580672653821 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.30618727350714 kilojoule / mole	-22.191349738786105 kilojoule / mole	-17.513379847697813 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845857 kilojoule / mole	-9.766094677814621 kilojoule / mole	-9.766094677814621 kilojoule / mole	-15.82179014980867 kilojoule / mole	0.02091
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.464526894836453 kilojoule / mole	-22.464526894836453 kilojoule / mole	-29.987108581228554 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	-3.4917107824945735 kilojoule / mole	-3.4917107824945735 kilojoule / mole	-15.821790137858489 kilojoule / mole	0.17163
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	6.656704842516047 kilojoule / mole	6.656704842516047 kilojoule / mole	-15.82179013793631 kilojoule / mole	0.17163
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.34505537468993 kilojoule / mole	3.2302178399688963 kilojoule / mole	-21.116305032099472 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.2742935305219 kilojoule / mole	22.2742935305219 kilojoule / mole	-17.137871723696133 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.317780182508324 kilojoule / mole	-12.79705735221271 kilojoule / mole	-15.821790137939372 kilojoule / mole	0.17163
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.54025972986241 kilojoule / mole	-19.425422195141383 kilojoule / mole	-15.82179013794519 kilojoule / mole	0.17163
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-11.919111540352104 kilojoule / mole	-11.919111540352104 kilojoule / mole	-15.8217901400852 kilojoule / mole	0.07662
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-7.010742510213923 kilojoule / mole	-7.010742510213923 kilojoule / mole	-15.821790140085852 kilojoule / mole	0.07662
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799179 kilojoule / mole	4.764333851977762 kilojoule / mole	4.764333851977762 kilojoule / mole	-15.821790150012761 kilojoule / mole	0.02091
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	2.2154479099768665 kilojoule / mole	-14.899389624744167 kilojoule / mole	-15.821790150009583 kilojoule / mole	0.02091
