reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	-2.9622472249139005 kilojoule / mole	-2.9622472249139005 kilojoule / mole	-35.58515299380917 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417367 kilojoule / mole	-4.981840160755645 kilojoule / mole	-4.981840160755645 kilojoule / mole	-31.317173668095023 kilojoule / mole	0.0
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.089551662590644 kilojoule / mole	-4.9747141278696105 kilojoule / mole	5.66012469263757 kilojoule / mole	0.0
RXN-2881-FORMALDEHYDE/THF//METHYLENE-THF/WATER.38.	C00067 + C00101 = C00001 + C00143	3.33333 millimolar / second	-25.355278707548877 kilojoule / mole	-25.341105579667587 kilojoule / mole	-8.226268044946554 kilojoule / mole	0.31501605035696584 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652595 kilojoule / mole	19.83966106760659 kilojoule / mole	19.83966106760659 kilojoule / mole	10.254817080234618 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-5.110313142999981 kilojoule / mole	-5.110313142999981 kilojoule / mole	-38.53922991868517 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.6334450635444133 kilojoule / mole	3.6334450635444133 kilojoule / mole	13.647493281528789 kilojoule / mole	0.0
ALANINE--OXO-ACID-AMINOTRANSFERASE-RXN-L-ALPHA-ALANINE/2-OXOBUTANOATE//PYRUVATE/CPD-298.49.	C00041 + C00109 = C00022 + C02721	3.33333 millimolar / second	34.57151619476036 kilojoule / mole	34.125154427078385 kilojoule / mole	34.125154427078385 kilojoule / mole	16.70591792985457 kilojoule / mole	0.0
2.6.1.35-RXN	C00036 + C00037 = C00048 + C00049	3.33333 millimolar / second	5.6888721975165595 kilojoule / mole	5.629925018412487 kilojoule / mole	5.629925018412487 kilojoule / mole	2.3441989450113665 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	6.66667 millimolar / second	-63.20180363413033 kilojoule / mole	-62.92331629286888 kilojoule / mole	-80.03815382758991 kilojoule / mole	-73.23526203921332 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.32614893702112 kilojoule / mole	-39.326241554777795 kilojoule / mole	-22.21140402005676 kilojoule / mole	19.438328449196803 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338457717 kilojoule / mole	-3.4556896216685513 kilojoule / mole	-3.4556896216685513 kilojoule / mole	-5.91553792376628 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	6.66667 millimolar / second	-22.390116860941134 kilojoule / mole	-22.385439626115108 kilojoule / mole	-22.385439626115108 kilojoule / mole	6.307114836543832 kilojoule / mole	0.0
N-METHYL-L-AMINO-ACID-OXIDASE-RXN-CPD-298/OXYGEN-MOLECULE/WATER//L-ALPHA-ALANINE/FORMALDEHYDE/HYDROGEN-PEROXIDE.78.	C00001 + C00007 + C02721 = C00027 + C00041 + C00067	3.33333 millimolar / second	-68.9962422617597 kilojoule / mole	-46.352351136303426 kilojoule / mole	-63.46718867102446 kilojoule / mole	-37.376682084123395 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-0.31250943966013583 kilojoule / mole	0.0
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-0.4355250430996887 kilojoule / mole	-0.4355250430996887 kilojoule / mole	-1.3138142103396484 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	6.66667 millimolar / second	20.345053421939724 kilojoule / mole	20.34505757957583 kilojoule / mole	3.230220044854798 kilojoule / mole	18.908660973150194 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	106.50173747842155 kilojoule / mole	106.50173747842155 kilojoule / mole	26.632495647050543 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	6.66667 millimolar / second	22.274273316339418 kilojoule / mole	22.274283248739504 kilojoule / mole	22.274283248739504 kilojoule / mole	19.126066449512994 kilojoule / mole	0.0
