reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	17.276504814874706 kilojoule / mole	17.276504814874706 kilojoule / mole	-17.15496716181223 kilojoule / mole	0.0
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.51093485772401 kilojoule / mole	-31.703495618900735 kilojoule / mole	-31.703495618900735 kilojoule / mole	-31.0869851165967 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569715 kilojoule / mole	18.34682254225812 kilojoule / mole	18.34682254225812 kilojoule / mole	-15.00704287465086 kilojoule / mole	0.04338
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652694 kilojoule / mole	18.224142477996818 kilojoule / mole	18.224142477996818 kilojoule / mole	-15.007042863765658 kilojoule / mole	0.06443
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-11.99621827882543 kilojoule / mole	-11.99621827882543 kilojoule / mole	-28.328907269828953 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-58.36747348068285 kilojoule / mole	-75.48231101540388 kilojoule / mole	-75.75532362564728 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.323155231621996 kilojoule / mole	-22.208317696900963 kilojoule / mole	-16.707977092477137 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845857 kilojoule / mole	-15.007042790106615 kilojoule / mole	-15.007042790106615 kilojoule / mole	-15.00704288831304 kilojoule / mole	0.03234
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.4656739382289 kilojoule / mole	-22.4656739382289 kilojoule / mole	-27.29062492538603 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	-2.4447046819259413 kilojoule / mole	-2.4447046819259413 kilojoule / mole	-15.007042850060136 kilojoule / mole	0.12885
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	6.423900073120227 kilojoule / mole	6.423900073120227 kilojoule / mole	-15.007042850497076 kilojoule / mole	0.12885
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.271818109606905 kilojoule / mole	27.271818109606905 kilojoule / mole	-15.007042850572304 kilojoule / mole	0.12885
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.345042279048087 kilojoule / mole	3.2302047443270525 kilojoule / mole	-19.38719595915469 kilojoule / mole	0.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274281433959583 kilojoule / mole	22.274281433959583 kilojoule / mole	-16.347985696680542 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.201267732140811 kilojoule / mole	-12.913569802580223 kilojoule / mole	-15.007042850529047 kilojoule / mole	0.12885
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.35101950970204 kilojoule / mole	-36.54125659729096 kilojoule / mole	-19.42641906256993 kilojoule / mole	-15.007042850552294 kilojoule / mole	0.12885
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-11.502092339017965 kilojoule / mole	-11.502092339017965 kilojoule / mole	-15.007042875835861 kilojoule / mole	0.04338
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	-6.226292274093588 kilojoule / mole	-6.226292274093588 kilojoule / mole	-15.00704287584312 kilojoule / mole	0.04338
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799179 kilojoule / mole	4.753830930473597 kilojoule / mole	4.753830930473597 kilojoule / mole	-15.007042863723447 kilojoule / mole	0.06443
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	0.8963621501171564 kilojoule / mole	-16.218475384603877 kilojoule / mole	-15.00704286378226 kilojoule / mole	0.06443
