reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.7445003681897973 kilojoule / mole	6.209716168933426 kilojoule / mole	6.209716168933426 kilojoule / mole	-25.237766050176155 kilojoule / mole	0.05807
RXN-8457	C00001 + C00002 + C00011 + C00026 = C00008 + C00009 + 2 C00080 + C05379	3.33333 millimolar / second	-14.212150054010706 kilojoule / mole	-19.96289554777563 kilojoule / mole	-19.96289554777563 kilojoule / mole	-67.5085708110579 kilojoule / mole	0.0
PYRUVATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00024 = C00006 + C00010 + C00022	3.33333 millimolar / second	34.15490275679191 kilojoule / mole	29.41758052978832 kilojoule / mole	29.41758052978832 kilojoule / mole	-36.67626312252501 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.8100211916527 kilojoule / mole	18.03629425097688 kilojoule / mole	18.03629425097688 kilojoule / mole	-25.237766042851362 kilojoule / mole	0.22439
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-8.800523829272706 kilojoule / mole	-8.800523829272706 kilojoule / mole	-25.237766051105105 kilojoule / mole	0.05807
HYDGLUTSYN-RXN	C00001 + C00048 + C00100 = C00010 + C00080 + C02630	3.33333 millimolar / second	-39.55379493750618 kilojoule / mole	-30.964704810436707 kilojoule / mole	-30.964704810436707 kilojoule / mole	-25.27840185065118 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-47.69126097723239 kilojoule / mole	-64.80609851195342 kilojoule / mole	-40.753397621170535 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.41596899612883 kilojoule / mole	-22.301131461407795 kilojoule / mole	-25.237766051687185 kilojoule / mole	0.05486
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.556927433845857 kilojoule / mole	-22.87225961904222 kilojoule / mole	-22.87225961904222 kilojoule / mole	-25.2377660444684 kilojoule / mole	0.13044
HOMOSERDEHYDROG-RXN-HOMO-SER/NADP//L-ASPARTATE-SEMIALDEHYDE/NADPH/PROTON.53.	C00005 + C00080 + C00441 = C00006 + C00263	3.33333 millimolar / second	-22.39011686094136 kilojoule / mole	-22.406561963703346 kilojoule / mole	-22.406561963703346 kilojoule / mole	-29.0114016464239 kilojoule / mole	0.0
RXN-14103	C00016 + C00080 + C02630 = C00026 + C01352	3.33333 millimolar / second	-0.14907495812690286 kilojoule / mole	0.747782069843824 kilojoule / mole	0.747782069843824 kilojoule / mole	-25.27612542164416 kilojoule / mole	0.0
MALYL-COA-LYASE-RXN	C04348 = C00024 + C00048	3.33333 millimolar / second	16.16223184156047 kilojoule / mole	8.991909052050218 kilojoule / mole	-8.122928482670815 kilojoule / mole	-25.23776604404943 kilojoule / mole	0.16064
R23-RXN	C00004 + C00080 + C05379 = C00003 + C00311	3.33333 millimolar / second	-18.759583182588386 kilojoule / mole	-16.566734789236342 kilojoule / mole	-16.566734789236342 kilojoule / mole	-26.44207083980227 kilojoule / mole	0.0
RXN-14047	C00311 = C00158	3.33333 millimolar / second	-6.843282680861449 kilojoule / mole	-6.853908557191745 kilojoule / mole	-6.853908557191745 kilojoule / mole	-25.237766054181268 kilojoule / mole	0.04537
MALATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00036 + C00080 = C00006 + C00149	3.33333 millimolar / second	-29.427656131423902 kilojoule / mole	-29.48575463663495 kilojoule / mole	-29.48575463663495 kilojoule / mole	-25.237766053451665 kilojoule / mole	0.04858
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.34505342193961 kilojoule / mole	20.068776904142705 kilojoule / mole	2.953939369421671 kilojoule / mole	-25.237766088318846 kilojoule / mole	0.01269
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	18.691696361529438 kilojoule / mole	18.691696361529438 kilojoule / mole	-25.237766051681085 kilojoule / mole	0.05486
2.1.3.1-RXN	C00022 + C00683 = C00036 + C00100	3.33333 millimolar / second	-2.183111131228017 kilojoule / mole	-11.261592781910672 kilojoule / mole	-11.261592781910672 kilojoule / mole	-25.237766050126176 kilojoule / mole	0.05807
MALATE--COA-LIGASE-RXN	C00002 + C00010 + C00149 = C00008 + C00009 + C04348	3.33333 millimolar / second	-7.716096846263554 kilojoule / mole	-0.2829032373484335 kilojoule / mole	-0.2829032373484335 kilojoule / mole	-25.237766053004407 kilojoule / mole	0.04858
ATP-CITRATE-PRO-S--LYASE-RXN	C00002 + C00010 + C00158 = C00008 + C00009 + C00024 + C00036	3.33333 millimolar / second	8.551954445346922 kilojoule / mole	8.528841491878717 kilojoule / mole	-8.585996042842316 kilojoule / mole	-25.237766054190303 kilojoule / mole	0.04537
