reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
ACETYL-COA-CARBOXYLTRANSFER-RXN	C00002 + C00024 + C00288 = C00008 + C00009 + C00080 + C00083	3.33333 millimolar / second	-6.819476712687852 kilojoule / mole	-6.819401243184837 kilojoule / mole	-6.819401243184837 kilojoule / mole	-40.208510353983165 kilojoule / mole	0.0
PROPIONYL-COA-CARBOXY-RXN	C00002 + C00100 + C00288 = C00008 + C00009 + C00080 + C00683	3.33333 millimolar / second	-2.744500368189165 kilojoule / mole	-1.375195443884161 kilojoule / mole	-1.375195443884161 kilojoule / mole	-34.909107779773436 kilojoule / mole	0.0
RXN-13029	C00011 + C00136 = C00080 + C18026	3.33333 millimolar / second	13.702958804193713 kilojoule / mole	-0.6808110132807457 kilojoule / mole	16.434026521440288 kilojoule / mole	-7.089479279079521 kilojoule / mole	0.1344
RXN0-5224	C00001 + C00011 = C00080 + C00288	6.66667 millimolar / second	-5.187235000808812 kilojoule / mole	-18.783317504500594 kilojoule / mole	-18.783317504500594 kilojoule / mole	-62.96774595421946 kilojoule / mole	0.0
RXN-8974	C00005 + C00080 + C00222 = C00006 + C01013	3.33333 millimolar / second	-23.328358352916467 kilojoule / mole	-23.324546384028498 kilojoule / mole	-23.324546384028498 kilojoule / mole	-16.286161588474588 kilojoule / mole	0.0
RXN-9092	C00002 + C00010 + C00989 = C00013 + C00020 + C11062	3.33333 millimolar / second	-26.43411614945444 kilojoule / mole	-25.495273035774282 kilojoule / mole	-25.495273035774282 kilojoule / mole	-11.703152324762062 kilojoule / mole	0.0
RXN-13230	C06028 = C18323	3.33333 millimolar / second	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	1.3574208423960954e-10 kilojoule / mole	-7.089479279087546 kilojoule / mole	0.1344
RXN-8965	C00001 + C18323 = C01011	3.33333 millimolar / second	-0.3988046682220556 kilojoule / mole	-0.6036709074856769 kilojoule / mole	-0.6036709074856769 kilojoule / mole	-7.089479279088616 kilojoule / mole	0.1344
RXN-8968	C00002 + C00005 + C00010 + C00080 + C01013 = C00001 + C00006 + C00013 + C00020 + C00100	3.33333 millimolar / second	-60.75613024174474 kilojoule / mole	-63.07868343306262 kilojoule / mole	-63.07868343306262 kilojoule / mole	-54.530314280390996 kilojoule / mole	0.0
RXN-8963	C00005 + C00080 + C00083 = C00006 + C00010 + C00222	3.33333 millimolar / second	9.907933190874928 kilojoule / mole	9.162855627487035 kilojoule / mole	-7.951981907233997 kilojoule / mole	-17.43522038224138 kilojoule / mole	0.0
CITRAMALYL-COA-LYASE-RXN	C01011 = C00022 + C00024	3.33333 millimolar / second	7.059838100394487 kilojoule / mole	8.956732354737937 kilojoule / mole	-8.158105179983096 kilojoule / mole	-13.771867443210251 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-7.8689914489968755 kilojoule / mole	-7.8689914489968755 kilojoule / mole	-7.245458593936226 kilojoule / mole	0.0
RXN-16391	C18026 = C20238	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.089479279080823 kilojoule / mole	0.1344
RXN-8958	C20238 = C18324	3.33333 millimolar / second	0.0 kilojoule / mole	0.0 kilojoule / mole	0.0 kilojoule / mole	-7.089479279080686 kilojoule / mole	0.1344
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.6391017599525657 kilojoule / mole	0.6391017599525657 kilojoule / mole	-7.246696569014958 kilojoule / mole	0.0
BUTYRYL-COA-DEHYDROGENASE-RXN	C00877 + ETF__45__Reduced = C00080 + C00136 + C04253	3.33333 millimolar / second	9.83954537311729 kilojoule / mole	44.99793216503457 kilojoule / mole	44.99793216503457 kilojoule / mole	-7.089479197309132 kilojoule / mole	0.1344
RXN-8890	C11062 = C00001 + C00877	3.33333 millimolar / second	-10.85361710774373 kilojoule / mole	-7.0894792844362655 kilojoule / mole	-7.0894792844362655 kilojoule / mole	-7.089479283207735 kilojoule / mole	0.05922
RXN-11002	C00005 + C00080 + C00232 = C00006 + C00989	3.33333 millimolar / second	0.5129403944112596 kilojoule / mole	0.5154821896174149 kilojoule / mole	0.5154821896174149 kilojoule / mole	-7.239333311990055 kilojoule / mole	0.0
RXN-8959	C00080 + C04253 + C18324 = C06028 + ETF__45__Reduced	3.33333 millimolar / second	-7.5268491326257845 kilojoule / mole	-47.7002382904698 kilojoule / mole	-47.7002382904698 kilojoule / mole	-7.089479197309181 kilojoule / mole	0.1344
RXN-8891	C00005 + C00080 + C00091 = C00006 + C00010 + C00232	3.33333 millimolar / second	11.058348804426089 kilojoule / mole	11.200364690436848 kilojoule / mole	-5.914472844284185 kilojoule / mole	-7.244051642120508 kilojoule / mole	0.0
