reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
PEPCARBOX-RXN	C00074 + C00288 = C00009 + C00036	3.33333 millimolar / second	-32.510934857724 kilojoule / mole	-32.45173343386353 kilojoule / mole	-32.45173343386353 kilojoule / mole	-21.396610651725055 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.131231071569715 kilojoule / mole	25.905751443752788 kilojoule / mole	25.905751443752788 kilojoule / mole	-11.866205208383693 kilojoule / mole	0.0236
GCVMULTI-RXN-GLY/THF/NAD//METHYLENE-THF/AMMONIUM/CARBON-DIOXIDE/NADH.56.	C00004 + C00011 + C00014 + C00143 = C00003 + C00037 + C00101	3.33333 millimolar / second	-22.18646711534643 kilojoule / mole	-22.863205707935247 kilojoule / mole	-5.748368173214215 kilojoule / mole	-14.300598187298945 kilojoule / mole	0.0
FORMATETHFLIG-RXN-THF/ATP/FORMATE//10-FORMYL-THF/ADP/Pi.38.	C00002 + C00058 + C00101 = C00008 + C00009 + C00234	3.33333 millimolar / second	-2.67495415792132 kilojoule / mole	-0.002800448748536244 kilojoule / mole	-0.002800448748536244 kilojoule / mole	-13.915140894172046 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-6.849909421274994 kilojoule / mole	-6.849909421274994 kilojoule / mole	-27.40815679531663 kilojoule / mole	0.0
THREONINE-RACEMASE-RXN	C00820 = C00188	3.33333 millimolar / second	-10.045215204066324 kilojoule / mole	-11.429734043784993 kilojoule / mole	-11.429734043784993 kilojoule / mole	-11.866205206377902 kilojoule / mole	0.04846
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-5.898726560473289 kilojoule / mole	-5.898726560473289 kilojoule / mole	-11.86620520830376 kilojoule / mole	0.0236
METHENYLTHFCYCLOHYDRO-RXN-5-10-METHENYL-THF/WATER//10-FORMYL-THF/PROTON.46.	C00080 + C00234 = C00001 + C00445	3.33333 millimolar / second	4.698385017943565 kilojoule / mole	-0.4563135128101674 kilojoule / mole	-0.4563135128101674 kilojoule / mole	-11.866205202975474 kilojoule / mole	0.66705
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	1.6837323662415167 kilojoule / mole	1.6837323662415167 kilojoule / mole	-11.866205208433685 kilojoule / mole	0.0236
THREDEHYD-RXN	C00188 = C00014 + C00109	3.33333 millimolar / second	-24.091969719207157 kilojoule / mole	-20.165299315292522 kilojoule / mole	-37.280136850013555 kilojoule / mole	-24.57676735033153 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	6.954119785773852 kilojoule / mole	6.954119785773852 kilojoule / mole	-11.866205208481642 kilojoule / mole	0.0236
METHYLENETHFDEHYDROG-NADP-RXN-METHYLENE-THF/NADP//5-10-METHENYL-THF/NADPH.44.	C00005 + C00445 = C00006 + C00143	3.33333 millimolar / second	-8.773132576010198 kilojoule / mole	-7.547706432919316 kilojoule / mole	-7.547706432919316 kilojoule / mole	-14.826278895576102 kilojoule / mole	0.0
PEPDEPHOS-RXN	C00002 + C00022 = C00008 + C00074 + C00080	3.33333 millimolar / second	27.5833233583064 kilojoule / mole	27.55385646521042 kilojoule / mole	27.55385646521042 kilojoule / mole	-11.866205208387978 kilojoule / mole	0.0236
4.1.2.42-RXN	C00037 + C00084 = C00820	3.33333 millimolar / second	0.08155475338753604 kilojoule / mole	-0.8927846894804179 kilojoule / mole	16.222052845240615 kilojoule / mole	-11.866205206440034 kilojoule / mole	0.04846
2.1.3.1-RXN	C00036 + C00100 = C00022 + C00683	3.33333 millimolar / second	2.183111131227861 kilojoule / mole	2.1241189380784378 kilojoule / mole	2.1241189380784378 kilojoule / mole	-11.866205208229893 kilojoule / mole	0.0236
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.466481931475931 kilojoule / mole	-12.648355603245102 kilojoule / mole	-11.86620520847576 kilojoule / mole	0.0236
GLUTDEHYD-RXN	C00005 + C00014 + C00026 + C00080 = C00001 + C00006 + C00025	3.33333 millimolar / second	-36.351019509701985 kilojoule / mole	-36.33386724230061 kilojoule / mole	-19.21902970757958 kilojoule / mole	-11.86620520847912 kilojoule / mole	0.0236
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353456543684175 kilojoule / mole	-8.353456543684175 kilojoule / mole	-11.866205208455755 kilojoule / mole	0.0236
METHYLMALONYL-COA-EPIM-RXN	C00683 = C01213	3.33333 millimolar / second	0.15463308194898673 kilojoule / mole	0.15463755628089182 kilojoule / mole	0.15463755628089182 kilojoule / mole	-11.866205208446614 kilojoule / mole	0.0236
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085798937 kilojoule / mole	4.756268801833773 kilojoule / mole	4.756268801833773 kilojoule / mole	-16.217815045071834 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	-2.6130426977763173 kilojoule / mole	-19.727880232497352 kilojoule / mole	-17.55358915863143 kilojoule / mole	0.0
ACETALD-DEHYDROG-RXN	C00004 + C00024 + C00080 = C00003 + C00010 + C00084	3.33333 millimolar / second	17.622874712735666 kilojoule / mole	17.771176490351593 kilojoule / mole	0.6563389556305598 kilojoule / mole	-15.213038455200895 kilojoule / mole	0.0
