reaction_id	reaction_formula	flux	original_standard_dg_prime	standard_dg_prime	physiological_dg_prime	optimized_dg_prime	shadow_price
RXN-18384	C00005 + C00011 + C00894 = C00006 + C01213	3.33333 millimolar / second	-40.836293713945 kilojoule / mole	-40.78105329440266 kilojoule / mole	-23.666215759681624 kilojoule / mole	-25.540018854838923 kilojoule / mole	0.0
PYRUVATE-CARBOXYLASE-RXN	C00002 + C00022 + C00288 = C00008 + C00009 + C00036 + C00080	3.33333 millimolar / second	-4.927611499417402 kilojoule / mole	-4.981840366712112 kilojoule / mole	-4.981840366712112 kilojoule / mole	-37.84854236909036 kilojoule / mole	0.0
OXOGLUTARATE-DEHYDROGENASE-NADP+-RXN	C00005 + C00011 + C00091 = C00006 + C00010 + C00026	3.33333 millimolar / second	28.13123107157017 kilojoule / mole	28.28682744409319 kilojoule / mole	28.28682744409319 kilojoule / mole	14.199212514453912 kilojoule / mole	0.0
PYRUVFORMLY-RXN	C00024 + C00058 = C00010 + C00022	3.33333 millimolar / second	19.810021191652687 kilojoule / mole	19.839659509873076 kilojoule / mole	19.839659509873076 kilojoule / mole	11.783010297134828 kilojoule / mole	0.0
RXN0-5224	C00001 + C00011 = C00080 + C00288	3.33333 millimolar / second	-5.187235000808812 kilojoule / mole	-5.110305044291391 kilojoule / mole	-5.110305044291391 kilojoule / mole	-38.15411418187814 kilojoule / mole	0.0
RXN-16767	C21424 = C00004	3.33333 millimolar / second	0.5321601063815251 kilojoule / mole	3.6334583405741183 kilojoule / mole	3.6334583405741183 kilojoule / mole	17.07842747962358 kilojoule / mole	0.0
HOMOSERDEAM-RXN	C00263 = C00014 + C00109	3.33333 millimolar / second	-63.201803634130385 kilojoule / mole	-62.92328917645055 kilojoule / mole	-80.03812671117159 kilojoule / mole	-72.56972554723212 kilojoule / mole	0.0
1.4.1.21-RXN-L-ASPARTATE/NAD/WATER//OXALACETIC_ACID/AMMONIUM/NADH/PROTON.60.	C00004 + C00014 + C00036 + C00080 = C00001 + C00003 + C00049	3.33333 millimolar / second	-39.326148937021344 kilojoule / mole	-39.32624121472943 kilojoule / mole	-22.2114036800084 kilojoule / mole	16.567873587208265 kilojoule / mole	0.0
KETOBUTFORMLY-RXN	C00010 + C00109 = C00058 + C00100	3.33333 millimolar / second	-3.5569274338458854 kilojoule / mole	-3.4557025429039796 kilojoule / mole	-3.4557025429039796 kilojoule / mole	-0.2785789628689298 kilojoule / mole	0.0
HOMOSERDEHYDROG-RXN-HOMO-SER/NAD//L-ASPARTATE-SEMIALDEHYDE/NADH/PROTON.51.	C00004 + C00080 + C00441 = C00003 + C00263	3.33333 millimolar / second	-22.520671894942552 kilojoule / mole	-22.530018357687847 kilojoule / mole	-22.530018357687847 kilojoule / mole	17.136366800701293 kilojoule / mole	0.0
S-2-METHYLMALATE-DEHYDRATASE-RXN	C00001 + C01732 = C00815	3.33333 millimolar / second	1.9867945547151749 kilojoule / mole	2.2199837463991563 kilojoule / mole	2.2199837463991563 kilojoule / mole	-0.26949156446456346 kilojoule / mole	0.0
METHYLASPARTATE-MUTASE-RXN	C00025 = C03618	3.33333 millimolar / second	6.9883666004500355 kilojoule / mole	7.011951098497098 kilojoule / mole	7.011951098497098 kilojoule / mole	8.546909880379996 kilojoule / mole	0.0
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	C00005 + C00080 + C03082 = C00006 + C00009 + C00441	3.33333 millimolar / second	20.345053421939667 kilojoule / mole	20.34505417100907 kilojoule / mole	3.2302166362880373 kilojoule / mole	19.22199046009475 kilojoule / mole	0.0
RXN-15977	C00007 + C00100 = C00027 + C00894	3.33333 millimolar / second	-71.86862986103537 kilojoule / mole	-49.75278473455336 kilojoule / mole	-49.75278473455336 kilojoule / mole	-26.93518411469607 kilojoule / mole	0.0
RXN-16774	C00003 + C00027 = C00007 + C00080 + C21424	3.33333 millimolar / second	131.89141496345414 kilojoule / mole	106.501737454684 kilojoule / mole	106.501737454684 kilojoule / mole	26.632495607328877 kilojoule / mole	1.0
ASPARTATEKIN-RXN	C00002 + C00049 = C00008 + C03082	3.33333 millimolar / second	22.274273316339418 kilojoule / mole	22.274274211875184 kilojoule / mole	22.274274211875184 kilojoule / mole	18.65699468845376 kilojoule / mole	0.0
METHYLASPARTATE-AMMONIA-LYASE-RXN	C03618 = C00014 + C01732	3.33333 millimolar / second	4.48362875057893 kilojoule / mole	4.495421257664856 kilojoule / mole	-12.619416277056178 kilojoule / mole	-8.43379161458869 kilojoule / mole	0.0
GLUTAMATE-DEHYDROGENASE-RXN	C00004 + C00014 + C00026 + C00080 = C00001 + C00003 + C00025	3.33333 millimolar / second	-36.48157454370329 kilojoule / mole	-36.48591806210848 kilojoule / mole	-19.37108052738745 kilojoule / mole	17.8409427407274 kilojoule / mole	0.0
METHYLMALONYL-COA-MUT-RXN	C01213 = C00091	3.33333 millimolar / second	-8.353466868023588 kilojoule / mole	-8.353466944062612 kilojoule / mole	-8.353466944062612 kilojoule / mole	-4.79964197810712 kilojoule / mole	0.0
ACETATE--COA-LIGASE-ADP-FORMING-RXN	C00002 + C00010 + C00033 = C00008 + C00009 + C00024	3.33333 millimolar / second	4.750656085799179 kilojoule / mole	4.758326566498814 kilojoule / mole	4.758326566498814 kilojoule / mole	3.384159352985101 kilojoule / mole	0.0
CITRAMALATE-LYASE-RXN	C00815 = C00022 + C00033	3.33333 millimolar / second	-2.8760864197276987 kilojoule / mole	-3.0817613058909714 kilojoule / mole	-20.196598840612005 kilojoule / mole	-23.867121320986694 kilojoule / mole	0.0
